Rank,Term,P-value,Z-score,Combined Score,Overlapping Genes,Adjusted P-value,Old P-value,Old Adjusted P-value,Category
311,RNA Nuclease Activity (GO:0004540),0.580144372772293,1.1644483880508725,0.6340168646084595,['ZC3H12A'],0.6491647643882893,0,0,GO_Molecular_Function_2023
312,Hormone Activity (GO:0005179),0.6004946116129282,1.10041934582052,0.5612156387807148,['AGT'],0.6697824514144199,0,0,GO_Molecular_Function_2023
313,Ligand-Gated Monoatomic Cation Channel Activity (GO:0099094),0.6054267611922671,1.0854936569222284,0.5447242497012484,['KCNJ15'],0.6731262392808594,0,0,GO_Molecular_Function_2023
314,G Protein-Coupled Peptide Receptor Activity (GO:0008528),0.6151098640355898,1.0568206229860366,0.5135666174009723,['FPR1'],0.6817141168292523,0,0,GO_Molecular_Function_2023
315,"DNA-binding Transcription Activator Activity, RNA Polymerase II-specific (GO:0001228)",0.622769545819541,0.9326350182586969,0.44167611592257966,"['OSR2', 'EHF', 'PLSCR1', 'IRF1']",0.6856327595218952,0,0,GO_Molecular_Function_2023
316,Amyloid-Beta Binding (GO:0001540),0.6245562780702321,1.0296180010465725,0.484655439372051,['FZD5'],0.6856327595218952,0,0,GO_Molecular_Function_2023
317,Potassium Channel Activity (GO:0005267),0.6245562780702321,1.0296180010465725,0.484655439372051,['KCNK5'],0.6856327595218952,0,0,GO_Molecular_Function_2023
318,Voltage-Gated Potassium Channel Activity (GO:0005249),0.6291925330154854,1.0165331955567036,0.4709781019850334,['KCNJ15'],0.6885503191490218,0,0,GO_Molecular_Function_2023
319,Chromatin DNA Binding (GO:0031490),0.642761949708273,0.9791936286709806,0.43278482396723117,['PPARGC1A'],0.701194854227207,0,0,GO_Molecular_Function_2023
320,Growth Factor Activity (GO:0008083),0.6515323164297903,0.95578231292517,0.40948417288930106,['CXCL1'],0.7085413941173968,0,0,GO_Molecular_Function_2023
321,Protein Kinase Activator Activity (GO:0030295),0.6642873839511295,0.9226835561810931,0.3774148656422692,['CD24'],0.7201620237227198,0,0,GO_Molecular_Function_2023
322,DNA-binding Transcription Factor Binding (GO:0140297),0.6769556382319245,0.8617637948581796,0.33621674401672047,"['PPARGC1A', 'FBP1', 'TRIB2']",0.7316166524990986,0,0,GO_Molecular_Function_2023
323,mRNA 3'-UTR Binding (GO:0003730),0.6845207475759878,0.872315882874889,0.33063940574813944,['ZC3H12A'],0.7375022295865131,0,0,GO_Molecular_Function_2023
324,Transcription Cis-Regulatory Region Binding (GO:0000976),0.6962713573306545,0.8530996469932495,0.3088355626255735,"['MMP12', 'OSR2', 'STAT1', 'IRF1', 'FOXM1']",0.7478470134292216,0,0,GO_Molecular_Function_2023
325,Cysteine-Type Deubiquitinase Activity (GO:0004843),0.7035392999563793,0.8271407532084999,0.29084877726976877,['ZC3H12A'],0.7533282350302153,0,0,GO_Molecular_Function_2023
326,Transcription Coregulator Binding (GO:0001221),0.707203704841389,0.8186588921282799,0.2836133449634223,['STAT1'],0.7549291082355931,0,0,GO_Molecular_Function_2023
327,Carboxylic Ester Hydrolase Activity (GO:0052689),0.7248600059097681,0.7787200317020012,0.25057399167054956,['LIPG'],0.7714106484911294,0,0,GO_Molecular_Function_2023
328,Monoatomic Cation Channel Activity (GO:0005261),0.7282618999286109,0.771193092621664,0.24454112113985366,['KCNK5'],0.7726681133388921,0,0,GO_Molecular_Function_2023
329,Phosphatidylinositol Phosphate Binding (GO:1901981),0.7414556506993276,0.7424792139077854,0.22210517966145885,['FERMT2'],0.7842752779433617,0,0,GO_Molecular_Function_2023
330,Deubiquitinase Activity (GO:0101005),0.754011275952719,0.7158163265306122,0.20210927684025137,['ZC3H12A'],0.7951391637319581,0,0,GO_Molecular_Function_2023
331,Protease Binding (GO:0002020),0.7881495266534242,0.6461487820934826,0.15382699448190845,['CASP1'],0.8286285053637208,0,0,GO_Molecular_Function_2023
332,Ubiquitin-Like Protein Transferase Activity (GO:0019787),0.7972303650538822,0.6721311475409836,0.15231271592214632,"['UBE2T', 'BIRC3']",0.8356511055384066,0,0,GO_Molecular_Function_2023
333,mRNA Binding (GO:0003729),0.8642767501294247,0.5700819672131148,0.08315343774796875,"['SLPI', 'ZC3H12A']",0.9032081352703898,0,0,GO_Molecular_Function_2023
334,Ubiquitin-Protein Transferase Activity (GO:0004842),0.8850065449218237,0.5839294877599686,0.07133296555597551,"['UBE2T', 'TRIM22', 'BIRC3']",0.9221026276430978,0,0,GO_Molecular_Function_2023
335,RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding (GO:0000977),0.8937262993815751,0.7148515545585195,0.08031764931048684,"['BATF2', 'OSR2', 'EHF', 'MUC1', 'FOXD1', 'STAT1', 'IRF1', 'NFE2L3', 'BMAL2', 'PRDM1', 'FOXM1']",0.9284082154769796,0,0,GO_Molecular_Function_2023
336,Ubiquitin Protein Ligase Activity (GO:0061630),0.8980267984080862,0.5158098572868587,0.05547811943113651,"['TRIM22', 'BIRC3']",0.930099184065518,0,0,GO_Molecular_Function_2023
337,Ubiquitin-Like Protein Ligase Activity (GO:0061659),0.9058637715881289,0.5025857165020428,0.049688813709356294,"['TRIM22', 'BIRC3']",0.9354320252601449,0,0,GO_Molecular_Function_2023
338,Guanyl-Nucleotide Exchange Factor Activity (GO:0005085),0.9199590994832636,0.3950697110527379,0.03295911218818581,['RAPGEFL1'],0.9471768243200465,0,0,GO_Molecular_Function_2023
339,GTPase Activator Activity (GO:0005096),0.9275793998882006,0.3798639455782313,0.028556986942930972,['RGS1'],0.9499654001585236,0,0,GO_Molecular_Function_2023
340,Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000987),0.9281271150974082,0.6508700352198626,0.048546168715422056,"['BATF2', 'EHF', 'MUC1', 'FOXD1', 'STAT1', 'IRF1', 'NFE2L3', 'BMAL2', 'PRDM1']",0.9499654001585236,0,0,GO_Molecular_Function_2023
341,RNA Polymerase II Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000978),0.9381577125938851,0.6360162407451636,0.04060150042578047,"['BATF2', 'EHF', 'MUC1', 'FOXD1', 'STAT1', 'IRF1', 'NFE2L3', 'BMAL2', 'PRDM1']",0.9549153814962369,0,0,GO_Molecular_Function_2023
342,Transcription Regulatory Region Nucleic Acid Binding (GO:0001067),0.9384513231945776,0.3574814679234923,0.022708756760482122,['IRF1'],0.9549153814962369,0,0,GO_Molecular_Function_2023
343,Sequence-Specific DNA Binding (GO:0043565),0.9429124759710601,0.5548626975616578,0.03261583649892476,"['MMP12', 'OSR2', 'FOXD1', 'PRDM1', 'PPARGC1A']",0.9566575557957112,0,0,GO_Molecular_Function_2023
344,"DNA-binding Transcription Repressor Activity, RNA Polymerase II-specific (GO:0001227)",0.9514837281271766,0.3290942823410356,0.01636674513462248,['PRDM1'],0.9625474924077252,0,0,GO_Molecular_Function_2023
345,Double-Stranded DNA Binding (GO:0003690),0.9606504352443617,0.48890822096563724,0.019627067615698747,"['OSR2', 'IFI16', 'STAT1', 'PRDM1']",0.9690039172899647,0,0,GO_Molecular_Function_2023
346,RNA Binding (GO:0003723),0.9644106113681259,0.6136595744680851,0.022237875225424725,"['BST2', 'TOP2A', 'SLPI', 'IFI16', 'OAS2', 'ZC3H12A', 'NUSAP1', 'MKI67', 'KPNA2', 'PPARGC1A', 'NME1']",0.9699852391795024,0,0,GO_Molecular_Function_2023
347,GTPase Regulator Activity (GO:0030695),0.9682062576911674,0.37549529951052757,0.012132305049103651,"['RGS1', 'RAPGEFL1']",0.9709964774539662,0,0,GO_Molecular_Function_2023
348,Sequence-Specific Double-Stranded DNA Binding (GO:1990837),0.9778137327286056,0.44270088688960957,0.009932474470769675,"['OSR2', 'IRF1', 'CDC6', 'PRDM1']",0.9778137327286056,0,0,GO_Molecular_Function_2023
1,IL-17 signaling pathway,1.7957394629315627e-09,12.30268918073796,247.7496963115795,"['CXCL10', 'CXCL8', 'MMP1', 'CCL20', 'IL1B', 'MMP3', 'LCN2', 'CCL2', 'CXCL1', 'CXCL2', 'S100A9', 'S100A8']",3.896754634561491e-07,0,0,KEGG_2021_Human
2,Viral protein interaction with cytokine and cytokine receptor,3.7012058312464848e-09,11.460372960372961,222.4986390479421,"['CXCL10', 'CXCL11', 'CXCL9', 'CXCL8', 'CCL8', 'CCL20', 'CXCR2', 'CCL3', 'ACKR4', 'CCL2', 'CXCL1', 'CXCL2']",4.015808326902436e-07,0,0,KEGG_2021_Human
3,NOD-like receptor signaling pathway,7.342687501389819e-09,7.662337662337662,143.5122200113158,"['GBP5', 'CXCL8', 'STAT1', 'CARD6', 'CXCL1', 'CXCL2', 'IFI16', 'OAS2', 'IL1B', 'NAMPT', 'CASP1', 'CCL2', 'GBP2', 'GBP1', 'BIRC3']",5.311210626005302e-07,0,0,KEGG_2021_Human
4,TNF signaling pathway,1.366495296469385e-08,10.078974358974358,182.51441636255132,"['SOCS3', 'CXCL10', 'MLKL', 'CCL20', 'IL1B', 'IRF1', 'MMP3', 'CCL2', 'CXCL1', 'SELE', 'CXCL2', 'BIRC3']",7.413236983346414e-07,0,0,KEGG_2021_Human
5,Chemokine signaling pathway,1.1755816245658978e-07,6.636574970941496,105.89539773507965,"['LYN', 'CXCL9', 'CXCL8', 'CCL20', 'STAT1', 'CXCL1', 'GNG11', 'CXCL2', 'CXCL10', 'CXCL11', 'CCL8', 'CXCR2', 'CCL3', 'CCL2']",5.102024250615996e-06,0,0,KEGG_2021_Human
6,Rheumatoid arthritis,2.1811778607503583e-07,10.042372881355933,154.0322311958628,"['CXCL8', 'CTSL', 'MMP1', 'CCL20', 'IL1B', 'MMP3', 'CCL3', 'CCL2', 'CXCL1', 'CXCL2']",7.888593263047129e-06,0,0,KEGG_2021_Human
7,Lipid and atherosclerosis,4.7055283634206997e-07,5.870260765139818,85.52592821005413,"['LYN', 'CYP2J2', 'CXCL8', 'NCF2', 'MMP1', 'MMP3', 'CXCL1', 'SOD2', 'SELE', 'CXCL2', 'IL1B', 'CASP1', 'CCL3', 'CCL2']",1.4587137926604168e-05,0,0,KEGG_2021_Human
8,Cell cycle,3.158386312208163e-06,7.300029735355338,92.45815665851785,"['CDC20', 'CCNA2', 'CCNB2', 'CCNB1', 'CCND1', 'CDK1', 'TTK', 'CDC6', 'CDC25B', 'MAD2L1']",8.567122871864643e-05,0,0,KEGG_2021_Human
9,Cytokine-cytokine receptor interaction,4.081118272462787e-06,4.516233766233766,56.042574913359324,"['IL1RN', 'CXCL9', 'CXCL8', 'CCL20', 'CXCL1', 'CXCL2', 'CXCL10', 'CXCL11', 'CCL8', 'IL1B', 'CXCR2', 'ACKR4', 'CCL3', 'CCL2', 'IL7R']",9.840029612493608e-05,0,0,KEGG_2021_Human
10,Amoebiasis,3.7895057196290444e-05,7.030216341855891,71.57245230503943,"['ARG2', 'GNA15', 'CXCL8', 'NOS2', 'IL1B', 'CXCL1', 'CD1C', 'CXCL2']",0.0008223227411595026,0,0,KEGG_2021_Human
11,AGE-RAGE signaling pathway in diabetic complications,0.00023693935717695896,6.1918837449948265,51.688027110808605,"['CXCL8', 'CCND1', 'STAT1', 'IL1B', 'CCL2', 'SELE', 'AGT']",0.004284653375616674,0,0,KEGG_2021_Human
12,Progesterone-mediated oocyte maturation,0.00023693935717695896,6.1918837449948265,51.688027110808605,"['CCNA2', 'CCNB2', 'CCNB1', 'CDK1', 'CDC25B', 'AURKA', 'MAD2L1']",0.004284653375616674,0,0,KEGG_2021_Human
13,Influenza A,0.00028736657077189264,4.564184204395434,37.21978984523316,"['SOCS3', 'CXCL10', 'CXCL8', 'OAS2', 'STAT1', 'IL1B', 'CASP1', 'CCL2', 'KPNA2']",0.00436396549518384,0,0,KEGG_2021_Human
14,NF-kappa B signaling pathway,0.0003016566010495742,5.935340551266014,48.11318382240853,"['LYN', 'CXCL8', 'PLAU', 'IL1B', 'CXCL1', 'CXCL2', 'BIRC3']",0.00436396549518384,0,0,KEGG_2021_Human
15,Toll-like receptor signaling pathway,0.0003016566010495742,5.935340551266014,48.11318382240853,"['CXCL10', 'CXCL11', 'CXCL9', 'CXCL8', 'STAT1', 'IL1B', 'CCL3']",0.00436396549518384,0,0,KEGG_2021_Human
16,Coronavirus disease,0.0006244432599503974,3.7280500839822874,27.50797708505776,"['CXCL10', 'CXCL8', 'STAT1', 'MMP1', 'OAS2', 'IL1B', 'MMP3', 'CASP1', 'CCL2', 'CFB']",0.008323960947893732,0,0,KEGG_2021_Human
17,Legionellosis,0.0006720663937624979,7.860676667730609,57.42344905913458,"['CXCL8', 'IL1B', 'CASP1', 'CXCL1', 'CXCL2']",0.008323960947893732,0,0,KEGG_2021_Human
18,Fructose and mannose metabolism,0.000690466806737729,11.242519236249644,81.8246588323865,"['ALDOC', 'GFUS', 'FBP1', 'HK2']",0.008323960947893732,0,0,KEGG_2021_Human
19,Pathways in cancer,0.0009355510741759268,2.5987674124102997,18.124777999340193,"['CXCL8', 'FZD5', 'NOS2', 'STAT1', 'MMP1', 'FZD7', 'WNT5A', 'LPAR1', 'SLC2A1', 'GNG11', 'AGT', 'CCNA2', 'CCND1', 'CKS2', 'IL7R', 'BIRC3']",0.010684978057693478,0,0,KEGG_2021_Human
20,African trypanosomiasis,0.0010723681101780145,9.87778612572001,67.5431743628014,"['IL1B', 'APOL1', 'SELE', 'IDO1']",0.011635193995431456,0,0,KEGG_2021_Human
21,Chagas disease,0.0016404929940542312,5.119270833333333,32.82864742836224,"['GNA15', 'CXCL8', 'NOS2', 'IL1B', 'CCL3', 'CCL2']",0.01683921246248329,0,0,KEGG_2021_Human
22,Epithelial cell signaling in Helicobacter pylori infection,0.0017072012634775685,6.284391956591127,40.04980110631328,"['LYN', 'CXCL8', 'CXCR2', 'CXCL1', 'CXCL2']",0.01683921246248329,0,0,KEGG_2021_Human
23,Arginine biosynthesis,0.002381369521430337,12.823261858349577,77.4535214279562,"['ARG2', 'NOS2', 'GLUL']",0.02220226127301655,0,0,KEGG_2021_Human
24,Pertussis,0.002455549633882015,5.751563321839752,34.563471424746055,"['CXCL8', 'NOS2', 'IL1B', 'IRF1', 'CASP1']",0.02220226127301655,0,0,KEGG_2021_Human
25,Leishmaniasis,0.0026002051261906586,5.67139234670355,33.75706270051982,"['FCGR3B', 'NOS2', 'NCF2', 'STAT1', 'IL1B']",0.022569780495334917,0,0,KEGG_2021_Human
26,Cellular senescence,0.0032304293992751454,3.8537249726208196,22.101653047338253,"['CCNA2', 'CCNB2', 'CCNB1', 'CXCL8', 'CCND1', 'CDK1', 'FOXM1']",0.025573057171398593,0,0,KEGG_2021_Human
27,Malaria,0.0033014024401746434,7.081566654689184,40.45987900324554,"['CXCL8', 'IL1B', 'CCL2', 'SELE']",0.025573057171398593,0,0,KEGG_2021_Human
28,Hepatitis C,0.0033466138675306008,3.8278382147838217,21.817936104613466,"['SOCS3', 'CXCL10', 'CCND1', 'OAS2', 'STAT1', 'CLDN8', 'CLDN1']",0.025573057171398593,0,0,KEGG_2021_Human
29,Peroxisome,0.0034175975021684757,5.301772915880799,30.10780060107018,"['PHYH', 'ACOX2', 'NOS2', 'ACSL1', 'SOD2']",0.025573057171398593,0,0,KEGG_2021_Human
30,Necroptosis,0.003588522818233578,3.7770865448139177,21.265052515157112,"['MLKL', 'STAT1', 'IL1B', 'CASP1', 'PYGL', 'GLUL', 'BIRC3']",0.025956981718556215,0,0,KEGG_2021_Human
31,Oocyte meiosis,0.005273678862899579,3.9900406504065042,20.927871275725337,"['CDC20', 'CCNB2', 'CCNB1', 'CDK1', 'AURKA', 'MAD2L1']",0.036915752040297053,0,0,KEGG_2021_Human
32,Steroid hormone biosynthesis,0.006736060846596419,5.711758735682181,28.560392794004407,"['SULT2B1', 'HSD11B2', 'HSD17B2', 'HSD3B1']",0.045127842337250215,0,0,KEGG_2021_Human
33,Human cytomegalovirus infection,0.006862759433775378,3.0262943887232314,15.075926332594669,"['CXCL8', 'CCND1', 'IL1B', 'CXCR2', 'TAP2', 'CCL3', 'CCL2', 'GNG11']",0.045127842337250215,0,0,KEGG_2021_Human
34,Kaposi sarcoma-associated herpesvirus infection,0.01007460666700185,3.081297521032978,14.166996274952563,"['LYN', 'CXCL8', 'CCND1', 'STAT1', 'CXCL1', 'GNG11', 'CXCL2']",0.06372749264474933,0,0,KEGG_2021_Human
35,Adipocytokine signaling pathway,0.010342618153949592,5.006738715829625,22.888217097581094,"['SOCS3', 'ACSL1', 'SLC2A1', 'PPARGC1A']",0.06372749264474933,0,0,KEGG_2021_Human
36,Insulin resistance,0.010809516438646482,3.958224227530919,17.92018088410474,"['SOCS3', 'SLC2A1', 'PYGL', 'PPARGC1A', 'AGT']",0.06372749264474933,0,0,KEGG_2021_Human
37,Prolactin signaling pathway,0.010865978008551729,4.930628600050087,22.296887571841264,"['SOCS3', 'CCND1', 'STAT1', 'IRF1']",0.06372749264474933,0,0,KEGG_2021_Human
38,Cushing syndrome,0.012467503077493768,3.289429530201342,14.422930656617813,"['CCND1', 'FZD5', 'FZD7', 'WNT5A', 'HSD3B1', 'AGT']",0.06894399027960225,0,0,KEGG_2021_Human
39,p53 signaling pathway,0.012537568927304007,4.715534794586178,20.649447715303225,"['CCNB2', 'CCNB1', 'CCND1', 'CDK1']",0.06894399027960225,0,0,KEGG_2021_Human
40,Epstein-Barr virus infection,0.012708569636793043,2.9377320030039695,12.824606598598125,"['LYN', 'CCNA2', 'CXCL10', 'CCND1', 'STAT1', 'OAS2', 'TAP2']",0.06894399027960225,0,0,KEGG_2021_Human
41,PPAR signaling pathway,0.013129208447048096,4.647933884297521,20.139106528631046,"['ACOX2', 'ACSL1', 'MMP1', 'LPL']",0.06948873739047408,0,0,KEGG_2021_Human
42,Bladder cancer,0.013892398564864024,6.405458089668616,27.39238715541041,"['CXCL8', 'CCND1', 'MMP1']",0.0717773925851308,0,0,KEGG_2021_Human
43,Wnt signaling pathway,0.01696306469760062,3.0615625,12.481123778361754,"['CCND1', 'FZD5', 'FZD7', 'WNT5A', 'GPC4', 'LGR5']",0.08560430324137987,0,0,KEGG_2021_Human
44,Osteoclast differentiation,0.02047676009931564,3.3385483980681587,12.981827560412354,"['SOCS3', 'FCGR3B', 'NCF2', 'STAT1', 'IL1B']",0.09989028317157272,0,0,KEGG_2021_Human
45,Complement and coagulation cascades,0.0208263090428268,4.01448831751862,15.542245010037089,"['CFH', 'F10', 'PLAU', 'CFB']",0.09989028317157272,0,0,KEGG_2021_Human
46,Amino sugar and nucleotide sugar metabolism,0.021174898736831083,5.407133058984911,20.84416713755184,"['GFUS', 'HK2', 'GNE']",0.09989028317157272,0,0,KEGG_2021_Human
47,FoxO signaling pathway,0.023054858615828892,3.231904103273398,12.183886587444404,"['CCNB2', 'CCNB1', 'CCND1', 'IL7R', 'SOD2']",0.10644477275818871,0,0,KEGG_2021_Human
48,Arginine and proline metabolism,0.023572132192873366,5.1765169424743895,19.399981318373513,"['ARG2', 'NOS2', 'LAP3']",0.10656568095528167,0,0,KEGG_2021_Human
49,Ovarian steroidogenesis,0.024823623621494057,5.068415637860082,18.73265899679814,"['CYP2J2', 'HSD17B2', 'HSD3B1']",0.10993319032375941,0,0,KEGG_2021_Human
50,Small cell lung cancer,0.026910437685403504,3.6938392186326072,13.354119173782868,"['CCND1', 'NOS2', 'CKS2', 'BIRC3']",0.11616349261554776,0,0,KEGG_2021_Human
51,Insulin signaling pathway,0.027301097342824588,3.0840563309442977,11.10515756781543,"['SOCS3', 'PYGL', 'PPARGC1A', 'FBP1', 'HK2']",0.11616349261554776,0,0,KEGG_2021_Human
52,Fluid shear stress and atherosclerosis,0.0288198401235279,3.037715984393386,10.773840658819616,"['NCF2', 'CTSL', 'IL1B', 'CCL2', 'SELE']",0.12026740974626067,0,0,KEGG_2021_Human
53,Staphylococcus aureus infection,0.02981045273363161,3.571519389701208,12.546376835521068,"['FCGR3B', 'CFH', 'FPR1', 'CFB']",0.12205411779618981,0,0,KEGG_2021_Human
54,Transcriptional misregulation in cancer,0.03174783688547891,2.6301075268817202,9.073688663299938,"['CCNA2', 'CXCL8', 'PLAU', 'NFKBIZ', 'MMP3', 'BIRC3']",0.12757927044720227,0,0,KEGG_2021_Human
55,Glutathione metabolism,0.03306985934561874,4.5038866026520346,15.354348468911793,"['HPGDS', 'GPX2', 'LAP3']",0.13047562687271394,0,0,KEGG_2021_Human
56,Hematopoietic cell lineage,0.03395424033502369,3.4204436711613746,11.57047686897344,"['IL1B', 'CD1C', 'CD24', 'IL7R']",0.1315726812982168,0,0,KEGG_2021_Human
57,Pathogenic Escherichia coli infection,0.03532367784723816,2.5606020942408376,8.560609477691752,"['CXCL8', 'CLDN8', 'IL1B', 'LPAR1', 'CASP1', 'CLDN1']",0.13447786127808212,0,0,KEGG_2021_Human
58,Cell adhesion molecules,0.036309915607672806,2.845225314104982,9.433812334532897,"['CD274', 'CDH3', 'CLDN8', 'CLDN1', 'SELE']",0.13584916701491376,0,0,KEGG_2021_Human
59,Arachidonic acid metabolism,0.03926237780294388,4.192422307364836,13.572919118050503,"['CYP2J2', 'HPGDS', 'GPX2']",0.1398076284018165,0,0,KEGG_2021_Human
60,Glycerolipid metabolism,0.03926237780294388,4.192422307364836,13.572919118050503,"['LIPG', 'LPL', 'GPAT3']",0.1398076284018165,0,0,KEGG_2021_Human
